Timestamp,Transformer_Load,Billed_Load,Loss
01-01-2024 21:00,3.519949881,3.519949881,0.0
01-01-2024 21:30,3.439301609,3.083744945,0.3555566640000003
01-01-2024 22:00,1.285090829,1.285090829,0.0
01-01-2024 22:30,2.643613217,2.361875695,0.2817375219999998
01-01-2024 23:00,3.0289564540000002,3.0289564540000002,0.0
01-01-2024 23:30,5.605898084,4.998103307,0.6077947769999996
01-02-2024 00:00,1.249466293,1.249466293,0.0
01-02-2024 00:30,5.7379325130000005,5.159894426,0.5780380870000004
01-02-2024 01:00,2.897561983,2.897561983,0.0
01-02-2024 01:30,7.756775609,7.00460059,0.7521750190000001
01-02-2024 02:00,2.9918546,2.9918546,0.0
01-02-2024 02:30,4.020086862,4.020086862,0.0
01-02-2024 03:00,6.464597897,6.464597897,0.0
01-02-2024 03:30,7.359120337,7.359120337,0.0
01-02-2024 04:00,7.128650746,7.128650746,0.0
01-02-2024 04:30,5.8810976,5.8810976,0.0
01-02-2024 05:00,5.610493732,5.610493732,0.0
01-02-2024 05:30,4.513263797,4.02544809,0.4878157069999993
01-02-2024 06:00,5.009744083,5.009744083,0.0
01-02-2024 06:30,2.815265664,2.5687385469999997,0.2465271170000003
01-02-2024 07:00,2.432557632,2.432557632,0.0
01-02-2024 07:30,3.757684877,3.379650393,0.37803448400000006
01-02-2024 08:00,3.52096562,3.187245819,0.333719801
01-02-2024 08:30,2.934470187,2.640187066,0.29428312099999987
01-02-2024 09:00,5.051175436,5.051175436,0.0
01-02-2024 09:30,5.163089655,4.683998442,0.47909121300000024
01-02-2024 10:00,3.641426815,3.641426815,0.0
01-02-2024 10:30,6.261883656,6.261883656,0.0
01-02-2024 11:00,1.812241316,1.812241316,0.0
01-02-2024 11:30,3.361640473,3.361640473,0.0
01-02-2024 12:00,2.477017438,2.477017438,0.0
01-02-2024 12:30,0.654919438,0.5924590590000001,0.0624603789999999
01-02-2024 13:00,3.7330228709999997,3.7330228709999997,0.0
01-02-2024 13:30,3.596953045,3.596953045,0.0
01-02-2024 14:00,6.231536769,6.231536769,0.0
01-02-2024 14:30,4.710496507,4.710496507,0.0
01-02-2024 15:00,1.978627368,1.978627368,0.0
01-02-2024 15:30,7.140481677,7.140481677,0.0
01-02-2024 16:00,5.93376631,5.93376631,0.0
01-02-2024 16:30,4.6604556939999995,4.6604556939999995,0.0
01-02-2024 17:00,3.447684278,3.447684278,0.0
01-02-2024 17:30,2.143223514,2.143223514,0.0
01-02-2024 18:00,3.11414736,3.11414736,0.0
01-02-2024 18:30,5.609630412,5.609630412,0.0
01-02-2024 19:00,6.966449149,6.966449149,0.0
01-02-2024 19:30,6.531438235,6.531438235,0.0
01-02-2024 20:00,2.991002393,2.991002393,0.0
01-02-2024 20:30,1.8610698289999998,1.8610698289999998,0.0
01-02-2024 21:00,4.033305413,4.033305413,0.0
01-02-2024 21:30,0.7971838170000001,0.7971838170000001,0.0
01-02-2024 22:00,4.363893945,4.363893945,0.0
01-02-2024 22:30,3.36771657,3.36771657,0.0
01-02-2024 23:00,2.911564825,2.601947412,0.30961741300000023
01-02-2024 23:30,1.070349856,1.070349856,0.0
01-03-2024 00:00,0.018328034,0.018328034,0.0
01-03-2024 00:30,0.223208027,0.223208027,0.0
01-03-2024 01:00,2.6789378,2.392148423,0.28678937699999985
01-03-2024 01:30,4.51816555,4.51816555,0.0
01-03-2024 02:00,0.0,0.0,0.0
01-03-2024 02:30,3.018313617,3.018313617,0.0
01-03-2024 03:00,2.842510273,2.528779206,0.313731067
01-03-2024 03:30,6.110077254,5.424900867,0.6851763870000003
01-03-2024 04:00,3.230811248,3.230811248,0.0
01-03-2024 04:30,4.389993581,4.389993581,0.0
01-03-2024 05:00,3.831084421,3.459693122,0.3713912989999999
01-03-2024 05:30,0.19390243299999999,0.19390243299999999,0.0
01-03-2024 06:00,4.960191869,4.960191869,0.0
01-03-2024 06:30,4.107044142,3.746306855,0.3607372870000005
01-03-2024 07:00,4.767159208,4.268317337,0.49884187099999977
01-03-2024 07:30,10.017810225,10.017810225,0.0
01-03-2024 08:00,0.275809125,0.275809125,0.0
01-03-2024 08:30,6.734450423,6.734450423,0.0
01-03-2024 09:00,3.358178342,3.358178342,0.0
01-03-2024 09:30,4.084130043,4.084130043,0.0
01-03-2024 10:00,3.678774645,3.678774645,0.0
01-03-2024 10:30,2.948516508,2.948516508,0.0
01-03-2024 11:00,2.931047155,2.931047155,0.0
01-03-2024 11:30,4.233570056,4.233570056,0.0
01-03-2024 12:00,1.239258605,1.239258605,0.0
01-03-2024 12:30,5.352638657,4.860594417,0.49204424000000024
01-03-2024 13:00,3.15523622,3.15523622,0.0
01-03-2024 13:30,1.826914484,1.612539724,0.2143747600000001
01-03-2024 14:00,2.9198485869999997,2.9198485869999997,0.0
01-03-2024 14:30,5.806458902,5.806458902,0.0
01-03-2024 15:00,2.868128089,2.868128089,0.0
01-03-2024 15:30,4.3202987440000005,4.3202987440000005,0.0
01-03-2024 16:00,2.391882312,2.391882312,0.0
01-03-2024 16:30,4.944483462,4.944483462,0.0
01-03-2024 17:00,4.805396943,4.805396943,0.0
01-03-2024 17:30,7.041102351,7.041102351,0.0
01-03-2024 18:00,3.52191832,3.52191832,0.0
01-03-2024 18:30,4.887577802,4.887577802,0.0
01-03-2024 19:00,3.966594984,3.966594984,0.0
01-03-2024 19:30,6.015429141,6.015429141,0.0
01-03-2024 20:00,2.613388328,2.613388328,0.0
01-03-2024 20:30,5.087868208,5.087868208,0.0
01-03-2024 21:00,3.458932645,3.152104057,0.3068285880000001
01-03-2024 21:30,3.642030585,3.642030585,0.0
01-03-2024 22:00,3.806197278,3.403458453,0.40273882500000013
01-03-2024 22:30,3.949497621,3.522590132,0.426907489
01-03-2024 23:00,3.585101671,3.585101671,0.0
01-03-2024 23:30,4.143319053,4.143319053,0.0
01-04-2024 00:00,2.717956108,2.717956108,0.0
01-04-2024 00:30,4.168587714,4.168587714,0.0
01-04-2024 01:00,0.8463775,0.8463775,0.0
01-04-2024 01:30,2.778011812,2.778011812,0.0
01-04-2024 02:00,2.025096882,2.025096882,0.0
01-04-2024 02:30,4.0385210769999995,4.0385210769999995,0.0
01-04-2024 03:00,5.428022256,5.428022256,0.0
01-04-2024 03:30,4.974135107,4.974135107,0.0
01-04-2024 04:00,0.0,0.0,0.0
01-04-2024 04:30,7.268961745,7.268961745,0.0
01-04-2024 05:00,4.136300986,4.136300986,0.0
01-04-2024 05:30,2.495135267,2.495135267,0.0
01-04-2024 06:00,4.15611641,4.15611641,0.0
01-04-2024 06:30,4.102325463,3.669848578,0.4324768849999998
01-04-2024 07:00,2.706789427,2.706789427,0.0
01-04-2024 07:30,4.127382423,4.127382423,0.0
01-04-2024 08:00,2.873919297,2.873919297,0.0
01-04-2024 08:30,2.9766256220000002,2.9766256220000002,0.0
01-04-2024 09:00,2.6038447529999997,2.6038447529999997,0.0
01-04-2024 09:30,1.334670767,1.334670767,0.0
01-04-2024 10:00,3.81008871,3.81008871,0.0
01-04-2024 10:30,4.772068493,4.772068493,0.0
01-04-2024 11:00,4.611509564,4.611509564,0.0
01-04-2024 11:30,5.1857842739999995,5.1857842739999995,0.0
01-04-2024 12:00,4.321798224,3.925235623,0.3965626010000003
01-04-2024 12:30,3.030199667,3.030199667,0.0
01-04-2024 13:00,5.235591502,5.235591502,0.0
01-04-2024 13:30,1.463629786,1.330666847,0.132962939
01-04-2024 14:00,2.210992427,2.210992427,0.0
01-04-2024 14:30,2.058691346,2.058691346,0.0
01-04-2024 15:00,5.293923609,5.293923609,0.0
01-04-2024 15:30,5.374088392,5.374088392,0.0
01-04-2024 16:00,4.543776338,4.543776338,0.0
01-04-2024 16:30,5.380229044,5.380229044,0.0
01-04-2024 17:00,2.365820445,2.365820445,0.0
01-04-2024 17:30,4.27435948,3.8346082459999997,0.4397512340000005
01-04-2024 18:00,3.430755057,3.430755057,0.0
01-04-2024 18:30,5.167872918,4.630775128,0.5370977899999998
01-04-2024 19:00,3.64386908,3.64386908,0.0
01-04-2024 19:30,3.1267467829999998,3.1267467829999998,0.0
01-04-2024 20:00,4.583936868,4.583936868,0.0
01-04-2024 20:30,5.1759754639999995,5.1759754639999995,0.0
01-04-2024 21:00,2.716834033,2.453485979,0.26334805400000016
01-04-2024 21:30,3.762913602,3.762913602,0.0
01-04-2024 22:00,2.008680489,2.008680489,0.0
01-04-2024 22:30,0.0,0.0,0.0
01-04-2024 23:00,4.257062884,4.257062884,0.0
01-04-2024 23:30,4.891653357,4.417686638,0.47396671899999987
02-01-2024 00:00,4.288997569,4.288997569,0.0
02-01-2024 00:30,0.785510802,0.785510802,0.0
02-01-2024 01:00,4.284691823,4.284691823,0.0
02-01-2024 01:30,3.15451308,2.835299942,0.3192131380000003
02-01-2024 02:00,2.756124137,2.756124137,0.0
02-01-2024 02:30,4.843685794,4.843685794,0.0
02-01-2024 03:00,5.143997233,5.143997233,0.0
02-01-2024 03:30,5.257141074,5.257141074,0.0
02-01-2024 04:00,2.335007468,2.335007468,0.0
02-01-2024 04:30,3.280257041,3.280257041,0.0
02-01-2024 05:00,4.576601628,4.576601628,0.0
02-01-2024 05:30,5.605334228,5.605334228,0.0
02-01-2024 06:00,2.991200591,2.991200591,0.0
02-01-2024 06:30,3.46611773,3.1244091149999997,0.3417086150000004
02-01-2024 07:00,1.926335028,1.926335028,0.0
02-01-2024 07:30,1.718711252,1.718711252,0.0
02-01-2024 08:00,5.038419395,5.038419395,0.0
02-01-2024 08:30,6.055550005,5.416124073,0.639425932
02-01-2024 09:00,3.597925223,3.597925223,0.0
02-01-2024 09:30,5.312822683,5.312822683,0.0
02-01-2024 10:00,4.367370396,3.942903662,0.4244667340000001
02-01-2024 10:30,2.656944685,2.409776696,0.2471679889999998
02-01-2024 11:00,4.324508508,3.901430961,0.4230775470000001
02-01-2024 11:30,6.358047502,6.358047502,0.0
02-01-2024 12:00,3.586150842,3.586150842,0.0
02-01-2024 12:30,6.550467556,6.550467556,0.0
02-01-2024 13:00,0.0,0.0,0.0
02-01-2024 13:30,5.237480699,5.237480699,0.0
02-01-2024 14:00,3.696925326,3.696925326,0.0
02-01-2024 14:30,3.372272207,3.372272207,0.0
02-01-2024 15:00,3.699359305,3.699359305,0.0
02-01-2024 15:30,0.44278861,0.400902002,0.04188660800000005
02-01-2024 16:00,3.401023332,3.049713857,0.35130947499999987
02-01-2024 16:30,4.149744091,4.149744091,0.0
02-01-2024 17:00,6.22771341,6.22771341,0.0
02-01-2024 17:30,2.962950923,2.962950923,0.0
02-01-2024 18:00,2.350974381,2.133180455,0.2177939259999997
02-01-2024 18:30,2.822639721,2.822639721,0.0
02-01-2024 19:00,5.34608591,5.34608591,0.0
02-01-2024 19:30,4.314407315,4.314407315,0.0
02-01-2024 20:00,2.817458151,2.541310743,0.2761474079999999
02-01-2024 20:30,4.744557965,4.744557965,0.0
02-01-2024 21:00,3.764063584,3.3758601340000003,0.3882034499999998
02-01-2024 21:30,5.337432528,5.337432528,0.0
02-01-2024 22:00,2.542899283,2.542899283,0.0
02-01-2024 22:30,3.325279627,2.988509658,0.3367699690000001
02-01-2024 23:00,2.970326211,2.970326211,0.0
02-01-2024 23:30,1.2947073740000001,1.172966444,0.12174093000000008
02-02-2024 00:00,4.695323829,4.225373268,0.4699505610000001
02-02-2024 00:30,2.936943627,2.936943627,0.0
02-02-2024 01:00,1.859088039,1.859088039,0.0
02-02-2024 01:30,0.0,0.0,0.0
02-02-2024 02:00,3.647295935,3.647295935,0.0
02-02-2024 02:30,6.473387659,5.807312733,0.6660749260000003
02-02-2024 03:00,6.390878882,6.390878882,0.0
02-02-2024 03:30,3.085773788,2.791695919,0.2940778690000001
02-02-2024 04:00,2.668194668,2.668194668,0.0
02-02-2024 04:30,4.544387363,4.544387363,0.0
02-02-2024 05:00,2.209384719,2.209384719,0.0
02-02-2024 05:30,4.144628513,4.144628513,0.0
02-02-2024 06:00,4.947030497,4.947030497,0.0
02-02-2024 06:30,5.65499481,5.65499481,0.0
02-02-2024 07:00,3.617174472,3.274327621,0.342846851
02-02-2024 07:30,3.3373957069999998,3.3373957069999998,0.0
02-02-2024 08:00,2.195600468,2.195600468,0.0
02-02-2024 08:30,2.365419826,2.129437769,0.2359820570000002
02-02-2024 09:00,3.282595813,3.282595813,0.0
02-02-2024 09:30,4.546694657,4.546694657,0.0
02-02-2024 10:00,5.216447527000001,5.216447527000001,0.0
02-02-2024 10:30,2.38276501,2.147750263,0.23501474700000013
02-02-2024 11:00,6.2061619199999996,5.619927424,0.5862344959999994
02-02-2024 11:30,3.413531426,3.413531426,0.0
02-02-2024 12:00,3.548234633,3.548234633,0.0
02-02-2024 12:30,2.51698796,2.51698796,0.0
02-02-2024 13:00,0.0,0.0,0.0
02-02-2024 13:30,5.319722,5.319722,0.0
02-02-2024 14:00,4.817941639,4.817941639,0.0
02-02-2024 14:30,3.487235867,3.487235867,0.0
02-02-2024 15:00,3.7291661,3.7291661,0.0
02-02-2024 15:30,4.65536209,4.65536209,0.0
02-02-2024 16:00,1.1209067480000001,1.1209067480000001,0.0
02-02-2024 16:30,2.94071022,2.6463930810000003,0.2943171389999999
02-02-2024 17:00,5.273893441,5.273893441,0.0
02-02-2024 17:30,1.670203954,1.670203954,0.0
02-02-2024 18:00,4.322798854,4.322798854,0.0
02-02-2024 18:30,1.432484532,1.432484532,0.0
02-02-2024 19:00,4.371949705,4.371949705,0.0
02-02-2024 19:30,3.689047686,3.689047686,0.0
02-02-2024 20:00,1.104457152,1.104457152,0.0
02-02-2024 20:30,5.685395781,5.685395781,0.0
02-02-2024 21:00,2.530158709,2.269115349,0.2610433600000004
02-02-2024 21:30,2.411101703,2.411101703,0.0
02-02-2024 22:00,4.056305605,4.056305605,0.0
02-02-2024 22:30,5.555974352,5.555974352,0.0
02-02-2024 23:00,1.965967544,1.965967544,0.0
02-02-2024 23:30,3.978249909,3.57123505,0.40701485900000023
02-03-2024 00:00,6.517331282,6.517331282,0.0
02-03-2024 00:30,5.211543839,4.703441308,0.5081025309999996
02-03-2024 01:00,5.1330084529999995,5.1330084529999995,0.0
02-03-2024 01:30,3.1767782550000003,3.1767782550000003,0.0
02-03-2024 02:00,2.286213999,2.04615652,0.2400574790000003
02-03-2024 02:30,5.212383189,5.212383189,0.0
02-03-2024 03:00,5.259875757,4.7501260290000005,0.5097497279999992
02-03-2024 03:30,6.267584401,6.267584401,0.0
02-03-2024 04:00,2.65694631,2.65694631,0.0
02-03-2024 04:30,3.4218286940000002,3.4218286940000002,0.0
02-03-2024 05:00,1.014899222,1.014899222,0.0
02-03-2024 05:30,3.108476391,2.7942501870000003,0.3142262039999997
02-03-2024 06:00,5.4434698909999994,4.913156566,0.5303133249999998
02-03-2024 06:30,3.020166696,3.020166696,0.0
02-03-2024 07:00,4.69370587,4.69370587,0.0
02-03-2024 07:30,3.55940301,3.55940301,0.0
02-03-2024 08:00,4.442650391,4.442650391,0.0
02-03-2024 08:30,1.77515226,1.77515226,0.0
02-03-2024 09:00,3.593537261,3.593537261,0.0
02-03-2024 09:30,0.0,0.0,0.0
02-03-2024 10:00,3.467832121,3.1466017969999998,0.32123032400000007
02-03-2024 10:30,1.025526686,1.025526686,0.0
02-03-2024 11:00,5.5583502110000005,5.5583502110000005,0.0
02-03-2024 11:30,5.014970348,5.014970348,0.0
02-03-2024 12:00,4.3412768889999995,4.3412768889999995,0.0
02-03-2024 12:30,6.17513564,6.17513564,0.0
02-03-2024 13:00,2.185311468,2.185311468,0.0
02-03-2024 13:30,6.564199847,6.564199847,0.0
02-03-2024 14:00,5.337909115,5.337909115,0.0
02-03-2024 14:30,3.31042719,2.989217843,0.3212093469999999
02-03-2024 15:00,5.778546619,5.778546619,0.0
02-03-2024 15:30,1.83951631,1.83951631,0.0
02-03-2024 16:00,2.48159996,2.48159996,0.0
02-03-2024 16:30,2.74094212,2.74094212,0.0
02-03-2024 17:00,2.944150905,2.657502558,0.28664834699999986
02-03-2024 17:30,1.974418746,1.974418746,0.0
02-03-2024 18:00,5.7793517649999995,5.181202159,0.5981496059999998
02-03-2024 18:30,3.289199049,3.289199049,0.0
02-03-2024 19:00,4.361299612,4.361299612,0.0
02-03-2024 19:30,2.750777886,2.750777886,0.0
02-03-2024 20:00,0.731118701,0.731118701,0.0
02-03-2024 20:30,4.217260921,4.217260921,0.0
02-03-2024 21:00,0.558526335,0.558526335,0.0
02-03-2024 21:30,3.663575449,3.663575449,0.0
02-03-2024 22:00,1.400047287,1.400047287,0.0
02-03-2024 22:30,7.23412831,7.23412831,0.0
02-03-2024 23:00,5.263177675,4.77372968,0.4894479949999999
02-03-2024 23:30,3.809224816,3.809224816,0.0
02-04-2024 00:00,4.098898234,4.098898234,0.0
02-04-2024 00:30,0.499099162,0.499099162,0.0
02-04-2024 01:00,3.24902842,3.24902842,0.0
02-04-2024 01:30,0.052668273,0.052668273,0.0
02-04-2024 02:00,5.9640356610000005,5.9640356610000005,0.0
02-04-2024 02:30,2.023195656,2.023195656,0.0
02-04-2024 03:00,5.466557416,5.466557416,0.0
02-04-2024 03:30,5.423501208,5.423501208,0.0
02-04-2024 04:00,2.220761236,2.003219299,0.21754193700000002
02-04-2024 04:30,1.954695041,1.954695041,0.0
02-04-2024 05:00,4.344352115,4.344352115,0.0
02-04-2024 05:30,2.23307925,2.23307925,0.0
02-04-2024 06:00,3.854497165,3.854497165,0.0
02-04-2024 06:30,2.775111705,2.775111705,0.0
02-04-2024 07:00,0.756008609,0.756008609,0.0
02-04-2024 07:30,0.03134564,0.03134564,0.0
02-04-2024 08:00,4.275470319,4.275470319,0.0
02-04-2024 08:30,2.7225831560000002,2.7225831560000002,0.0
02-04-2024 09:00,2.837516956,2.837516956,0.0
02-04-2024 09:30,4.847122404,4.847122404,0.0
02-04-2024 10:00,5.905476778,5.905476778,0.0
02-04-2024 10:30,3.256589919,3.256589919,0.0
02-04-2024 11:00,3.156732575,3.156732575,0.0
02-04-2024 11:30,4.531376026,4.091107484,0.4402685420000001
02-04-2024 12:00,1.566496388,1.404609528,0.16188686000000008
02-04-2024 12:30,4.004907451,4.004907451,0.0
02-04-2024 13:00,4.810665643,4.810665643,0.0
02-04-2024 13:30,4.59294721,4.59294721,0.0
02-04-2024 14:00,0.530636535,0.530636535,0.0
02-04-2024 14:30,2.416726846,2.157647329,0.259079517
02-04-2024 15:00,2.339555651,2.339555651,0.0
02-04-2024 15:30,3.824636312,3.824636312,0.0
02-04-2024 16:00,4.632909075,4.632909075,0.0
02-04-2024 16:30,5.9172064330000005,5.9172064330000005,0.0
02-04-2024 17:00,2.929719461,2.929719461,0.0
02-04-2024 17:30,2.928716794,2.928716794,0.0
02-04-2024 18:00,5.7647252710000005,5.7647252710000005,0.0
02-04-2024 18:30,4.18255176,3.735088475,0.447463285
02-04-2024 19:00,5.83000164,5.83000164,0.0
02-04-2024 19:30,4.386164681,4.386164681,0.0
02-04-2024 20:00,1.74916131,1.74916131,0.0
02-04-2024 20:30,1.551931181,1.551931181,0.0
02-04-2024 21:00,1.171875438,1.053780262,0.11809517599999997
02-04-2024 21:30,4.801195331,4.801195331,0.0
02-04-2024 22:00,5.850874216,5.850874216,0.0
02-04-2024 22:30,6.789288845,6.789288845,0.0
02-04-2024 23:00,5.148861778,5.148861778,0.0
02-04-2024 23:30,5.75196976,5.196044766,0.5559249939999997
03-01-2024 00:00,4.399547423,3.964046285,0.4355011379999998
03-01-2024 00:30,4.143815549,4.143815549,0.0
03-01-2024 01:00,3.792269237,3.792269237,0.0
03-01-2024 01:30,3.5047761299999998,3.5047761299999998,0.0
03-01-2024 02:00,1.383559669,1.236172464,0.14738720500000002
03-01-2024 02:30,2.934011161,2.934011161,0.0
03-01-2024 03:00,3.123763469,3.123763469,0.0
03-01-2024 03:30,2.406071583,2.406071583,0.0
03-01-2024 04:00,3.544045113,3.544045113,0.0
03-01-2024 04:30,4.476186952,4.476186952,0.0
03-01-2024 05:00,6.55490362,5.908995531,0.6459080889999997
03-01-2024 05:30,4.146447846,4.146447846,0.0
03-01-2024 06:00,3.8688115610000002,3.8688115610000002,0.0
03-01-2024 06:30,3.5881696549999997,3.2107745,0.37739515499999987
03-01-2024 07:00,0.541358138,0.541358138,0.0
03-01-2024 07:30,3.660449059,3.660449059,0.0
03-01-2024 08:00,3.816715968,3.816715968,0.0
03-01-2024 08:30,7.728656095,7.728656095,0.0
03-01-2024 09:00,3.379220441,3.379220441,0.0
03-01-2024 09:30,4.367689113,4.367689113,0.0
03-01-2024 10:00,3.866614804,3.866614804,0.0
03-01-2024 10:30,1.81854333,1.81854333,0.0
03-01-2024 11:00,5.62796687,5.62796687,0.0
03-01-2024 11:30,5.185997267,5.185997267,0.0
03-01-2024 12:00,4.853073672,4.36621307,0.48686060200000014
03-01-2024 12:30,2.099624011,2.099624011,0.0
03-01-2024 13:00,5.884820321,5.270686264,0.6141340570000002
03-01-2024 13:30,1.423452278,1.423452278,0.0
03-01-2024 14:00,4.983310267,4.983310267,0.0
03-01-2024 14:30,7.3795751880000005,7.3795751880000005,0.0
03-01-2024 15:00,2.180417751,2.180417751,0.0
03-01-2024 15:30,2.73117139,2.73117139,0.0
03-01-2024 16:00,3.858343584,3.858343584,0.0
03-01-2024 16:30,2.989979197,2.989979197,0.0
03-01-2024 17:00,1.158034663,1.158034663,0.0
03-01-2024 17:30,3.743836596,3.743836596,0.0
03-01-2024 18:00,1.990247124,1.78181863,0.20842849399999985
03-01-2024 18:30,4.675459041,4.675459041,0.0
03-01-2024 19:00,2.324243882,2.098405532,0.22583835000000008
03-01-2024 19:30,6.603434094,5.907950479,0.6954836149999997
03-01-2024 20:00,2.380650998,2.380650998,0.0
03-01-2024 20:30,3.135894705,3.135894705,0.0
03-01-2024 21:00,5.083740534,5.083740534,0.0
03-01-2024 21:30,1.694211003,1.51766092,0.17655008299999997
03-01-2024 22:00,4.194240565,4.194240565,0.0
03-01-2024 22:30,5.811943965,5.811943965,0.0
03-01-2024 23:00,1.076610625,1.076610625,0.0
03-01-2024 23:30,4.201217702,4.201217702,0.0
03-02-2024 00:00,4.379682599,4.379682599,0.0
03-02-2024 00:30,4.9604456,4.9604456,0.0
03-02-2024 01:00,4.206586419,4.206586419,0.0
03-02-2024 01:30,3.039600772,3.039600772,0.0
03-02-2024 02:00,2.28016632,2.064179598,0.21598672200000024
03-02-2024 02:30,3.860278937,3.4751070200000003,0.38517191699999964
03-02-2024 03:00,2.020686517,1.812364837,0.20832168000000006
03-02-2024 03:30,0.0,0.0,0.0
03-02-2024 04:00,4.367084747,3.933370631,0.433714116
03-02-2024 04:30,5.453973362,5.453973362,0.0
03-02-2024 05:00,0.0,0.0,0.0
03-02-2024 05:30,2.032327464,2.032327464,0.0
03-02-2024 06:00,4.625959816,4.625959816,0.0
03-02-2024 06:30,7.205534381,7.205534381,0.0
03-02-2024 07:00,3.929455097,3.929455097,0.0
03-02-2024 07:30,2.463740872,2.463740872,0.0
03-02-2024 08:00,3.377548671,3.047730997,0.32981767400000006
03-02-2024 08:30,5.821824759,5.821824759,0.0
03-02-2024 09:00,2.762447608,2.762447608,0.0
03-02-2024 09:30,2.364625136,2.364625136,0.0
03-02-2024 10:00,2.896153632,2.896153632,0.0
03-02-2024 10:30,2.268096336,2.268096336,0.0
03-02-2024 11:00,4.154511008,3.7273923399999997,0.4271186680000003
03-02-2024 11:30,6.58006819,6.58006819,0.0
03-02-2024 12:00,3.992906801,3.992906801,0.0
03-02-2024 12:30,3.388710604,3.388710604,0.0
03-02-2024 13:00,3.19213141,3.19213141,0.0
03-02-2024 13:30,1.098655686,1.098655686,0.0
03-02-2024 14:00,5.420356882,4.908732926,0.5116239560000002
03-02-2024 14:30,3.4788979859999998,3.4788979859999998,0.0
03-02-2024 15:00,3.368237922,3.368237922,0.0
03-02-2024 15:30,8.514186372,7.6747725419999995,0.8394138299999998
03-02-2024 16:00,4.147702179,4.147702179,0.0
03-02-2024 16:30,2.541776638,2.278444008,0.26333262999999985
03-02-2024 17:00,2.9394023689999997,2.646656687,0.2927456819999996
03-02-2024 17:30,5.425992896,5.425992896,0.0
03-02-2024 18:00,4.001243045,3.589159522,0.41208352299999973
03-02-2024 18:30,1.289618524,1.289618524,0.0
03-02-2024 19:00,5.147420188,5.147420188,0.0
03-02-2024 19:30,2.573681049,2.573681049,0.0
03-02-2024 20:00,6.86184537,6.86184537,0.0
03-02-2024 20:30,5.54656004,5.54656004,0.0
03-02-2024 21:00,3.11446799,3.11446799,0.0
03-02-2024 21:30,5.885611704,5.885611704,0.0
03-02-2024 22:00,3.902367243,3.902367243,0.0
03-02-2024 22:30,5.2171191310000005,4.708525624,0.5085935070000005
03-02-2024 23:00,4.675421188,4.675421188,0.0
03-02-2024 23:30,2.333144622,2.333144622,0.0
03-03-2024 00:00,6.092594964,6.092594964,0.0
03-03-2024 00:30,2.440281152,2.440281152,0.0
03-03-2024 01:00,4.592834758,4.592834758,0.0
03-03-2024 01:30,4.1161124860000005,4.1161124860000005,0.0
03-03-2024 02:00,4.213295401,4.213295401,0.0
03-03-2024 02:30,5.8560755019999995,5.8560755019999995,0.0
03-03-2024 03:00,4.881920556,4.881920556,0.0
03-03-2024 03:30,4.416951958,4.416951958,0.0
03-03-2024 04:00,0.9866075599999999,0.88074989,0.1058576699999999
03-03-2024 04:30,2.149722357,2.149722357,0.0
